gene	Z_rank
NISCH	1671
ITPKA	1672
ZNF710	1673
ZNF516	1674
FOXC2	1675
AP3B2	1676
SNX13	1677
FOXD2	1678
KLHL14	1679
AEBP1	1680
PRICKLE2	1681
LRRN4CL	1682
ARF1	1683
SNRNP70	1684
MAN1A2	1685
KCNN4	1686
DOCK1	1687
KPNA1	1688
MAP3K7	1689
TRPM7	1690
ATP6V0D1	1691
PCDHGA3	1692
VPS52	1693
FKRP	1694
FRG2	1695
LOC100288255	1696
ARHGAP26	1697
NRARP	1698
PWWP2B	1699
OR2T29	1700
ZFP161	1701
EID2	1702
TET1	1703
INO80D	1704
NDST1	1705
IL17RC	1706
BCL2	1707
ZNF74	1708
KDM4B	1709
FAM43A	1710
CRK	1711
C1QTNF5	1712
PI4K2A	1713
DLX2	1714
SETBP1	1715
KTI12	1716
RPRD1B	1717
RPSA	1718
FAM199X	1719
EWSR1	1720
TNPO3	1721
OR4F17	1722
RNF138	1723
KAT6A	1724
HIST1H3I	1725
ATP2A1	1726
FCRLB	1727
ZNF324	1728
STAG3	1729
RFX3	1730
RXRA	1731
NAA25	1732
SND1	1733
ERF	1734
NKX6-1	1735
GAS1	1736
TACSTD2	1737
ZDHHC20	1738
KSR1	1739
PSMD14	1740
CDK16	1741
OR4F5	1742
LCAT	1743
ADIPOR2	1744
PAX3	1745
SUZ12	1746
MIB2	1747
INHBB	1748
BANP	1749
ATP2C1	1750
UBXN7	1751
BARHL1	1752
HIST2H3D	1753
UBR2	1754
RORC	1755
AFG3L2	1756
LDB1	1757
FN1	1758
GABRG3	1759
XRCC6	1760
FOXQ1	1761
HDAC6	1762
PRPF40B	1763
MBNL1	1764
DGKI	1765
TPSB2	1766
SYNCRIP	1767
DNAJA2	1768
VPS26B	1769
KLHL26	1770
HDAC9	1771
ACTG2	1772
IKBKB	1773
SIK3	1774
NEURL2	1775
SMARCD1	1776
C12orf32	1777
POLG	1778
DDI2	1779
HEATR5B	1780
PHF17	1781
TRIM11	1782
TNKS	1783
DCLK2	1784
RNF39	1785
RAD23A	1786
KCNC4	1787
TPM2	1788
APP	1789
KLHDC5	1790
ZNF705D	1791
ELFN2	1792
SLC5A2	1793
FOXC1	1794
ERI3	1795
HDAC5	1796
PRRC2B	1797
PITPNB	1798
KIF13A	1799
PPAT	1800
RAB11B	1801
SNAP25	1802
SEMA6B	1803
TBK1	1804
PTPN21	1805
CBLN4	1806
CELSR2	1807
PARD6A	1808
BMP4	1809
CBLN2	1810
PTGER2	1811
LRRC41	1812
CCDC6	1813
LMX1B	1814
SEPHS1	1815
ZNF628	1816
SLC27A1	1817
KLHL12	1818
RASGEF1A	1819
CPD	1820
HOXC13	1821
SPPL3	1822
MGAT5B	1823
FLRT2	1824
WBSCR17	1825
TPCN1	1826
RGAG4	1827
PLXNA2	1828
KIF4A	1829
NCBP1	1830
GNAI1	1831
ZBTB34	1832
OPN1MW	1833
OPN1MW2	1834
ITGA6	1835
SMAD2	1836
RIMS4	1837
PCDHA4	1838
SESN3	1839
FOXE1	1840
MAST2	1841
GSPT2	1842
ZBTB38	1843
CAMK1D	1844
CCND1	1845
FAM116A	1846
MAP3K10	1847
DKC1	1848
HES1	1849
HOXB4	1850
DIRAS1	1851
MOCS3	1852
PBX1	1853
LEPREL4	1854
NEU1	1855
GYS1	1856
ZMYND8	1857
SCRT1	1858
ACOT7	1859
SLC25A5	1860
DIO3	1861
RAP2A	1862
ZNF362	1863
IGF2BP2	1864
PWWP2A	1865
PRPH	1866
RXFP3	1867
KIF3C	1868
MAZ	1869
ZDHHC14	1870
PKM2	1871
KCNJ6	1872
GRK6	1873
RUNX1T1	1874
ABCF1	1875
GPR62	1876
LIMK1	1877
RPS3A	1878
SLC18A3	1879
VPS11	1880
CABIN1	1881
AMBRA1	1882
CSTF1	1883
PUM2	1884
SOX6	1885
FASTK	1886
KLHDC3	1887
RPS3	1888
OR2T5	1889
CPEB3	1890
COL2A1	1891
YTHDF2	1892
GABRA3	1893
DND1	1894
HIST1H3F	1895
GK	1896
MRAS	1897
C10orf140	1898
SLC6A8	1899
BAIAP2	1900
TBX2	1901
SHOC2	1902
C2orf55	1903
PACSIN1	1904
KCNAB2	1905
ABCC1	1906
TOP2B	1907
INTS7	1908
PRR23B	1909
HECW2	1910
CRTC1	1911
SERPINH1	1912
EHMT1	1913
HOXB3	1914
ANXA8L2	1915
IL1RAPL1	1916
KLF9	1917
PRPF4B	1918
GGT7	1919
EXOC8	1920
CGB2	1921
NAIF1	1922
FBXO21	1923
ZNF497	1924
METTL14	1925
S1PR1	1926
KLHL13	1927
HNRNPUL2	1928
HBA2	1929
GRAMD1B	1930
CELF1	1931
HS3ST3A1	1932
P2RY1	1933
ZBED4	1934
PPFIA4	1935
FOSB	1936
PRKAR1A	1937
HOXC9	1938
WDR48	1939
FAR1	1940
EHD1	1941
PTGFRN	1942
SEPT3	1943
RARG	1944
MORC3	1945
PRDM16	1946
JMJD4	1947
SYT1	1948
CYTH3	1949
IRX3	1950
MMP16	1951
NLK	1952
CBLN1	1953
BSN	1954
SLC1A6	1955
KIAA0430	1956
WWP2	1957
GSPT1	1958
SRP68	1959
POLR3A	1960
GRIK3	1961
FAM108C1	1962
H2AFY	1963
RUSC1	1964
FUT1	1965
HMX2	1966
ABCB7	1967
PHOSPHO1	1968
ZFR	1969
NPBWR1	1970
CLEC18B	1971
CRY2	1972
PCDHGB4	1973
PPP5C	1974
XKR3	1975
ATP6V0C	1976
KLHL3	1977
RNF145	1978
CDS2	1979
ISY1-RAB43	1980
NPAS2	1981
SLC2A1	1982
TGFBR1	1983
PPCS	1984
GBF1	1985
DCAF10	1986
NF2	1987
PDE4A	1988
CACNB1	1989
POLR3B	1990
TTC7B	1991
MAP1B	1992
SPSB1	1993
SLC6A6	1994
HECTD3	1995
ERN1	1996
TLX2	1997
RPS6KB1	1998
SARDH	1999
DCX	2000
RBBP5	2001
GANAB	2002
MATN4	2003
ZFX	2004
MCL1	2005
LGALS7B	2006
RGS9BP	2007
ASCL1	2008
HSPA12B	2009
ZNF711	2010
IRF1	2011
RBPJ	2012
CCDC71L	2013
PLA2G4A	2014
GAS2L1	2015
C20orf112	2016
SLC20A2	2017
PCDHGB5	2018
HIST1H3C	2019
SLC4A2	2020
NKX3-2	2021
CPT1C	2022
HOXB5	2023
NAV3	2024
POM121	2025
TMEM63C	2026
HIST2H4A	2027
HIST2H4B	2028
FEV	2029
SIX1	2030
PRKCH	2031
GAB1	2032
PTGS2	2033
KLHL2	2034
PPT2	2035
SAP130	2036
SOX8	2037
DOCK2	2038
DDX19B	2039
RALGPS1	2040
PPP2R5E	2041
RBBP7	2042
TRPC4	2043
SSU72	2044
INTS2	2045
IRF2	2046
CHST12	2047
C1QL4	2048
GUSB	2049
CHPF	2050
ARIH2	2051
SLC5A7	2052
SOX1	2053
DLGAP2	2054
TMEM151A	2055
IRS1	2056
GLI3	2057
ATP8A1	2058
ESRRG	2059
MINPP1	2060
POU2F1	2061
RGS14	2062
SLK	2063
KCMF1	2064
ATP5B	2065
BRD8	2066
PLXNB2	2067
INTS5	2068
UHRF2	2069
HOXB13	2070
CHRNB2	2071
FOXP1	2072
RCC2	2073
PCF11	2074
DLGAP4	2075
HERC4	2076
UBE2Q1	2077
PCDHA12	2078
COPS6	2079
RELB	2080
KLHL18	2081
KLHDC7A	2082
MEIS1	2083
FAM163B	2084
CDK9	2085
DRD5	2086
PCYT1B	2087
CDC20	2088
VAC14	2089
GABRA2	2090
NCBP2	2091
SLC6A9	2092
STAT4	2093
TRAF3	2094
ETS1	2095
NUP205	2096
ZNF131	2097
ZYG11B	2098
PPP1CB	2099
HPDL	2100
PANX2	2101
PPM1G	2102
RAB35	2103
HSPE1-MOB4	2104
YWHAZ	2105
KIR3DL3	2106
GAPVD1	2107
KIAA1211	2108
SCD	2109
UBP1	2110
UBQLN4	2111
RBM42	2112
CECR6	2113
RABGAP1	2114
LOX	2115
SMARCAD1	2116
RANBP3	2117
PKD1	2118
MSI2	2119
IL4I1	2120
UBE2Z	2121
PIWIL1	2122
FAM8A1	2123
MBD1	2124
RNF113A	2125
PBX2	2126
RAD54L2	2127
RAB40C	2128
PPARD	2129
CAMSAP2	2130
LAS1L	2131
ZNF71	2132
MAB21L1	2133
ABCD3	2134
SRP54	2135
PAX5	2136
KIAA1429	2137
ARHGEF12	2138
TAF5	2139
TMED10	2140
BAG6	2141
UBE2H	2142
KCTD5	2143
SOCS3	2144
AMACR	2145
C11orf68	2146
GABRB1	2147
SPRYD3	2148
DNM1L	2149
CCND2	2150
U2AF1	2151
LHX6	2152
IGLON5	2153
RAX	2154
SCAI	2155
HMX3	2156
FOXP2	2157
AP1G1	2158
ANKS1B	2159
DENND5B	2160
DGKA	2161
WDR13	2162
EGLN1	2163
SLC35F1	2164
EPHA6	2165
COL4A3BP	2166
HOXB6	2167
TPM3	2168
COL25A1	2169
KLC2	2170
AP2S1	2171
GFI1	2172
KCNA2	2173
VKORC1L1	2174
RARB	2175
SUV420H2	2176
GRIPAP1	2177
ZRANB1	2178
ACOT2	2179
KCNH4	2180
GTF3C3	2181
JAKMIP2	2182
PAPD5	2183
SRSF9	2184
ADAMTS6	2185
CBWD6	2186
IP6K1	2187
KRT86	2188
TYMP	2189
RPL8	2190
HS6ST2	2191
EIF4G1	2192
CH25H	2193
THRB	2194
FAM153A	2195
SLITRK1	2196
SMAD1	2197
CTRB1	2198
RSPRY1	2199
RXRG	2200
VIM	2201
FEM1C	2202
TRIM15	2203
CSDE1	2204
NAT16	2205
ZNF697	2206
CLASP1	2207
ZNF146	2208
XPO5	2209
PARP6	2210
NLRP3	2211
DYRK2	2212
NFATC4	2213
FUBP1	2214
HTR6	2215
TAL1	2216
LEFTY2	2217
CAMK2D	2218
C7orf60	2219
LTB4R2	2220
KCNA7	2221
DDTL	2222
WSB2	2223
H2AFX	2224
SMAD7	2225
LRP3	2226
LTB4R	2227
ABCD1	2228
SYN1	2229
ANO4	2230
NUMBL	2231
RET	2232
RCOR3	2233
FKBP8	2234
ZMYM1	2235
KRT14	2236
TMEM183A	2237
TMEM183B	2238
ADCK5	2239
FNBP1	2240
EIF3E	2241
PRPS2	2242
DCAF12L1	2243
GIT2	2244
SIX6	2245
PACS2	2246
YTHDF3	2247
PCDHGB7	2248
PTEN	2249
DLG2	2250
ITPKB	2251
QKI	2252
HNF1B	2253
GSX2	2254
FAM83A	2255
CTRB2	2256
SMURF2	2257
TMEM59L	2258
TRIM2	2259
SLC35D3	2260
ADSS	2261
MAPK14	2262
TUBG2	2263
TRAF7	2264
DTL	2265
FASN	2266
CLEC11A	2267
SFRP2	2268
SENP1	2269
TSN	2270
MAPK8IP1	2271
NRP1	2272
SIRT7	2273
FOXB2	2274
SCAMP1	2275
DLX1	2276
OXTR	2277
TLE1	2278
HOXA10	2279
STK38	2280
MARS2	2281
STK19	2282
NEURL	2283
ZNF280C	2284
CLDN5	2285
SNX27	2286
TAF6L	2287
KLF13	2288
FIP1L1	2289
PAFAH1B1	2290
EPB41L1	2291
EIF4B	2292
ABLIM1	2293
TLX3	2294
LHFPL3	2295
ZFP14	2296
GAL3ST3	2297
ACAP2	2298
EPC1	2299
PIP4K2A	2300
GDF6	2301
POLR1B	2302
PML	2303
TMEM145	2304
MBD2	2305
HGS	2306
MGAT1	2307
RNF40	2308
RPS8	2309
CEBPB	2310
AMIGO1	2311
DENND4A	2312
SLC9C2	2313
ARL8A	2314
KIF3A	2315
RAPGEF1	2316
PXN	2317
EPHB1	2318
BCL7C	2319
CPEB2	2320
LRRK1	2321
GLS2	2322
TLN2	2323
CUL2	2324
PCMTD1	2325
HRH3	2326
RAB6B	2327
NR0B1	2328
HNRNPF	2329
GPR37	2330
UPF2	2331
TM9SF2	2332
STIP1	2333
PLEKHH3	2334
ZNF746	2335
ZC3H7B	2336
P4HTM	2337
RGS7	2338
RPIA	2339
KCNA5	2340
MSTO1	2341
CHST7	2342
CCZ1B	2343
EIF2AK3	2344
NELF	2345
CCNK	2346
SH2D3C	2347
MON1A	2348
ABCD2	2349
ARHGEF9	2350
ADRM1	2351
PICK1	2352
TARDBP	2353
FOXO4	2354
C17orf85	2355
PCSK7	2356
C1QL2	2357
C10orf76	2358
POTEF	2359
SOD3	2360
KCNJ8	2361
ZRSR2	2362
ADAM17	2363
WNT5A	2364
ATR	2365
ING3	2366
NR5A1	2367
C12orf66	2368
PAK1	2369
ATP8A2	2370
YY1AP1	2371
ONECUT1	2372
RPS5	2373
TP53TG3	2374
OXSR1	2375
UTS2R	2376
KLHL4	2377
G3BP2	2378
ARHGEF35	2379
METTL11A	2380
FYN	2381
GRIK2	2382
SLC6A17	2383
WASH1	2384
ASB7	2385
NCAM1	2386
HLA-DPB1	2387
YTHDF1	2388
PCIF1	2389
MBLAC1	2390
NR3C2	2391
KCNS1	2392
LRRTM4	2393
STK32C	2394
RAF1	2395
UPRT	2396
MXRA8	2397
FAM65A	2398
KLHL10	2399
KIAA0895L	2400
LRRC4	2401
BCL3	2402
AMN	2403
DCAF12L2	2404
SPIN1	2405
TTBK1	2406
ESRRA	2407
MINK1	2408
MTMR4	2409
GCFC1	2410
FAM155A	2411
PSME3	2412
ITGA4	2413
SS18L1	2414
NCOA4	2415
PPP2CB	2416
DAPK3	2417
SOST	2418
HLX	2419
ZNF358	2420
ANK1	2421
JUND	2422
KBTBD2	2423
TRIM28	2424
ACSL6	2425
KCTD13	2426
ADIPOR1	2427
FAM219A	2428
TYMS	2429
MST1	2430
ProSAPiP1	2431
AREG	2432
CDC16	2433
USP39	2434
MTA2	2435
OTOA	2436
NR2C2	2437
CPNE6	2438
RNF19B	2439
OR4F4	2440
INHBA	2441
SIAH2	2442
RBMX	2443
KREMEN2	2444
LIMS3	2445
LIMS3L	2446
TLE2	2447
SPI1	2448
MCM2	2449
NUDT16L1	2450
CAMKK2	2451
NT5C2	2452
SPECC1L	2453
EFNA2	2454
KIFAP3	2455
C14orf118	2456
AGPS	2457
NANOS3	2458
TSPYL5	2459
PSKH1	2460
SLC25A11	2461
AGPAT3	2462
CCDC88A	2463
WHSC1	2464
HSPBP1	2465
DENND5A	2466
PAX9	2467
WEE1	2468
UBE2I	2469
MLL3	2470
NCAPG2	2471
NADK	2472
RAN	2473
FGR	2474
YWHAE	2475
PRPF38B	2476
LGALS9B	2477
CHST14	2478
ZNF532	2479
ZXDC	2480
FBXO18	2481
FPGS	2482
KCNB2	2483
UBXN1	2484
VPS18	2485
IRGC	2486
CCDC151	2487
NFRKB	2488
CHMP4B	2489
CSH1	2490
GGN	2491
PCDHGB1	2492
SNTB2	2493
ESRP1	2494
NEFM	2495
ETV1	2496
SP2	2497
QTRT1	2498
SUV39H2	2499
ZNF521	2500
MTHFD1	2501
PYCARD	2502
HOXD1	2503
RRS1	2504
RNF130	2505
RBMXL1	2506
RAC1	2507
SLC25A37	2508
GUCY1A2	2509
ARAF	2510
UBA2	2511
TBXA2R	2512
ZNF213	2513
MAP2K4	2514
BHLHE41	2515
SOX21	2516
PIM3	2517
PSMC3	2518
MRPS26	2519
CYP21A2	2520
ELANE	2521
AJAP1	2522
ST3GAL2	2523
TMEM184C	2524
OXCT1	2525
PPP2R5A	2526
RUSC1-AS1	2527
SCAPER	2528
FGF17	2529
OCRL	2530
MLST8	2531
PDE12	2532
PITPNA	2533
CYP26C1	2534
KCTD9	2535
MAP3K6	2536
TOR2A	2537
KAT6B	2538
SLC20A1	2539
PLEKHM1	2540
RNF208	2541
NHLH2	2542
RAVER1	2543
NR1H4	2544
SAMHD1	2545
STRN4	2546
AFF3	2547
GAL3ST1	2548
HRH2	2549
MMP2	2550
RELA	2551
HIST1H2AC	2552
MAPK11	2553
CAMTA2	2554
THRAP3	2555
SIPA1L1	2556
PTBP2	2557
PHF20	2558
BMP8B	2559
TEK	2560
DYNC1I1	2561
MON2	2562
EPHB3	2563
CYP27B1	2564
EMILIN1	2565
SLC6A4	2566
SMC1B	2567
TTC9B	2568
MAPRE2	2569
NGEF	2570
RPS6KA6	2571
SLIT2	2572
RUVBL1	2573
BRD2	2574
RAB39A	2575
LUC7L2	2576
TLR9	2577
MYBL2	2578
CLP1	2579
GRAP	2580
RRM2B	2581
POU6F1	2582
PLEKHM2	2583
DRD1	2584
TRAF4	2585
DLL3	2586
SHPRH	2587
PRAMEF7	2588
RANGRF	2589
NMNAT2	2590
TRPM4	2591
INSRR	2592
BACE2	2593
IQCJ-SCHIP1	2594
KLHL7	2595
KRT18	2596
SART1	2597
SF3A2	2598
EIF3G	2599
NMT2	2600
EIF2C4	2601
CDC42BPA	2602
CPSF2	2603
SNRPA	2604
RHOG	2605
G2E3	2606
CPNE5	2607
CRTC2	2608
CORO6	2609
CCNT1	2610
COBRA1	2611
TLR7	2612
C16orf80	2613
FAM123A	2614
TRAPPC5	2615
POLRMT	2616
EPHB4	2617
FXR2	2618
TIMP3	2619
TPSAB1	2620
PRSS36	2621
PACSIN2	2622
CXXC5	2623
TXNL4A	2624
RAB24	2625
F8	2626
HTR1A	2627
MAPK8	2628
PCDHA6	2629
FOXL1	2630
CTDNEP1	2631
BMP8A	2632
IRF4	2633
GPR12	2634
MLXIPL	2635
URGCP	2636
GAD1	2637
RAI1	2638
GNB4	2639
RPS15	2640
PTPRM	2641
HTR2A	2642
SBF1	2643
OR2A4	2644
ATRN	2645
LPCAT3	2646
ASB6	2647
COPS5	2648
AAK1	2649
NR6A1	2650
ARMC8	2651
CYBB	2652
ORAI1	2653
WDR46	2654
KIFC2	2655
PRICKLE1	2656
TESK1	2657
DTX4	2658
PTHLH	2659
PCDH9	2660
LDOC1	2661
GJC1	2662
FAM176B	2663
MAP3K11	2664
PPP2R2B	2665
FBP1	2666
SKIV2L	2667
ACTR1A	2668
MPPED1	2669
MAP3K3	2670
GADD45B	2671
RUFY2	2672
ISY1	2673
CEP76	2674
PSMD4	2675
MAPT	2676
XRCC5	2677
KIF26B	2678
CXXC4	2679
ZMAT2	2680
SLC25A4	2681
PCDHGA11	2682
EIF4G3	2683
TFCP2	2684
PHB2	2685
TGFB3	2686
CNOT2	2687
EPC2	2688
FOXD3	2689
DCAF4L1	2690
MLEC	2691
EBF2	2692
LPAR2	2693
CCNA2	2694
SLC4A3	2695
SYBU	2696
RASGRP1	2697
KIAA1598	2698
ZSWIM5	2699
C18orf8	2700
VPS35	2701
GALNT1	2702
TCEA1	2703
NOG	2704
RABEP2	2705
HDAC4	2706
TMEM132D	2707
CDKN1C	2708
HES6	2709
CNOT4	2710
NTRK2	2711
ODZ1	2712
DYNC1I2	2713
SRM	2714
HPCA	2715
SLC25A28	2716
RPS6KA5	2717
INSIG1	2718
P2RY8	2719
ATOH8	2720
GPR85	2721
ASCL4	2722
RNF113B	2723
C15orf24	2724
ASAP2	2725
CEBPD	2726
GADD45A	2727
GSX1	2728
FAM43B	2729
FOXJ1	2730
PIM2	2731
FAF2	2732
PCDHA5	2733
TRIM37	2734
IRF8	2735
NXPH4	2736
EIF3B	2737
PRKCD	2738
EIF4E	2739
NOL3	2740
SEPT7	2741
TCP11L1	2742
KDM5A	2743
FAM48B1	2744
PTPRA	2745
SORT1	2746
SPIN4	2747
THBD	2748
ACIN1	2749
DHCR24	2750
BTBD17	2751
PA2G4	2752
HTATSF1	2753
DNMT3B	2754
CNNM1	2755
HNRPLL	2756
TFE3	2757
C1orf56	2758
KCTD3	2759
ITGA5	2760
CLDN22	2761
PAX2	2762
MOV10	2763
AMY2A	2764
THAP4	2765
PEX16	2766
MPP6	2767
UBE2E1	2768
ARF3	2769
E2F2	2770
DPY19L2	2771
CLK2	2772
FBXO38	2773
RNF123	2774
NUDT11	2775
ARHGEF17	2776
ILKAP	2777
B3GNT7	2778
UTP3	2779
ZNF207	2780
TNRC6B	2781
PLAGL2	2782
DCTN1	2783
BDNF	2784
CCDC96	2785
RALGPS2	2786
NDUFS2	2787
CUEDC2	2788
FAM110A	2789
ALPL	2790
KLHDC10	2791
SEMA4C	2792
TET3	2793
SLC5A1	2794
CREB1	2795
USP54	2796
RIMKLB	2797
TERF2	2798
SGMS1	2799
ZDHHC17	2800
MYT1	2801
CALML3	2802
LAMB2	2803
FLNB	2804
LRRK2	2805
HIST1H3H	2806
ZFYVE1	2807
ARPC2	2808
ATL1	2809
PELI1	2810
ARX	2811
PRPF18	2812
CNNM4	2813
KAZN	2814
GAS7	2815
GRB2	2816
SIGLEC14	2817
OXT	2818
TJP1	2819
ZNFX1	2820
PIAS2	2821
MGA	2822
SUGP1	2823
PELP1	2824
FAM127A	2825
STUB1	2826
GJB1	2827
ETNK1	2828
SDF2	2829
SLC6A14	2830
STK25	2831
DEPDC5	2832
MSI1	2833
HAND2	2834
HNRNPA2B1	2835
CDH8	2836
UBR1	2837
DIS3L2	2838
LPAR5	2839
ADRA2B	2840
TTC13	2841
CLPTM1	2842
IKZF4	2843
POT1	2844
HIAT1	2845
FAM46C	2846
COL1A2	2847
WDR11	2848
SLC35C1	2849
ACVR2B	2850
TPM1	2851
BIN1	2852
HSF5	2853
RPP25	2854
DUS3L	2855
F8A1	2856
F8A2	2857
F8A3	2858
MVP	2859
CMIP	2860
ACVR2A	2861
XK	2862
UCKL1	2863
SGMS2	2864
THAP1	2865
RAB43	2866
STAT6	2867
PCDHB1	2868
RNF139	2869
UBE2M	2870
NKX2-2	2871
SCARB1	2872
METTL16	2873
ELOVL5	2874
TIAM1	2875
JHDM1D	2876
MED13	2877
PHLDA1	2878
KIF21A	2879
ST8SIA5	2880
TRIM23	2881
ISL1	2882
TAF6	2883
ARHGAP27	2884
IER5L	2885
ELL	2886
RRM1	2887
RAB11A	2888
HMBOX1	2889
NTF3	2890
PLCB2	2891
BHLHE23	2892
DLG1	2893
VANGL2	2894
C16orf72	2895
RAD21	2896
EXOC3L1	2897
STOML2	2898
C1orf63	2899
AGPAT6	2900
PAX7	2901
RNASEH2C	2902
DRG2	2903
ASH2L	2904
PSMC6	2905
IMPDH2	2906
MESP2	2907
ATAD2	2908
KCTD10	2909
KBTBD4	2910
STRN	2911
PBX3	2912
CABLES1	2913
SNAI1	2914
VPS33A	2915
KIF5B	2916
NTNG1	2917
RER1	2918
JMJD1C	2919
MEMO1	2920
VEZF1	2921
MAGED1	2922
PDK2	2923
BTNL2	2924
PRPSAP2	2925
GABPB1	2926
SMC6	2927
MFSD2A	2928
ADAMTS16	2929
EGR1	2930
SCML1	2931
PSMD12	2932
SEPHS2	2933
CHRD	2934
AMD1	2935
CNTN2	2936
CUL9	2937
UCK2	2938
GPT2	2939
METTL9	2940
ARRDC3	2941
TBC1D4	2942
MDN1	2943
MAPK1	2944
INO80B	2945
PCDHB15	2946
PRKACA	2947
SETD8	2948
HIST1H3J	2949
PKN2	2950
PIAS4	2951
GRASP	2952
SNED1	2953
NCKAP5L	2954
PDLIM4	2955
FBXL3	2956
NAA10	2957
SPDYA	2958
IRF2BP2	2959
KLC1	2960
RAE1	2961
TRIB2	2962
ANK3	2963
TAP1	2964
C10orf137	2965
AQP3	2966
DPP9	2967
AKAP8L	2968
FBXW9	2969
BSX	2970
LHX3	2971
EHD4	2972
MTL5	2973
ZBTB4	2974
USH1G	2975
CDC40	2976
SPCS3	2977
RRAGD	2978
WWTR1	2979
CEBPA	2980
CA11	2981
RORB	2982
EXOC3	2983
STK39	2984
IRF6	2985
UFD1L	2986
OSBPL8	2987
CXCR3	2988
DOCK7	2989
SIM1	2990
CENPV	2991
RPRD1A	2992
NFKBIL1	2993
B3GNT3	2994
ARHGAP6	2995
SIX2	2996
PRELID1	2997
SEPT6	2998
PRMT6	2999
LRRC16A	3000
ATXN2L	3001
PIK3R1	3002
ALYREF	3003
ARNT	3004
DMAP1	3005
PRDM1	3006
RHOBTB2	3007
C11orf9	3008
ZNF618	3009
FBXO28	3010
EIF2AK2	3011
EEF1G	3012
DDX42	3013
SLC1A5	3014
ANK2	3015
VCY	3016
VCY1B	3017
ZNF654	3018
DNAJC14	3019
UBFD1	3020
PDK3	3021
PTCHD1	3022
XPNPEP1	3023
NAT8L	3024
USP51	3025
EXTL3	3026
DISP1	3027
TRMT61A	3028
UNCX	3029
WNK3	3030
GREM2	3031
KIAA0907	3032
TOMM70A	3033
THOC5	3034
TRIM35	3035
KCTD11	3036
TMEM198	3037
CHMP7	3038
ZNHIT2	3039
FAM120AOS	3040
MIER3	3041
TNNC2	3042
SLC16A2	3043
JMJD6	3044
KCNK15	3045
PHF15	3046
B3GALT4	3047
TNNT1	3048
INTS4	3049
YWHAQ	3050
PLEKHA5	3051
RNF112	3052
P2RX2	3053
MBNL2	3054
NAMPT	3055
ZNF707	3056
IWS1	3057
FAM83G	3058
TNFAIP1	3059
POU2F2	3060
MYH11	3061
RAB8B	3062
FOXJ3	3063
HELLS	3064
TMPO	3065
KAZALD1	3066
CAPN6	3067
MZF1	3068
TBC1D1	3069
CDH11	3070
SIGLEC11	3071
INPPL1	3072
HS3ST4	3073
SIX4	3074
EXOC7	3075
ARHGAP44	3076
BARHL2	3077
BTBD11	3078
IGSF9	3079
DIP2B	3080
AMMECR1L	3081
ST5	3082
ASNS	3083
IER5	3084
PCNA	3085
MAGEH1	3086
MDGA1	3087
PRKCQ	3088
ICAM4	3089
EDA	3090
GABRB2	3091
ADCY8	3092
ARF5	3093
SLC2A13	3094
KCNQ3	3095
MAD2L2	3096
RCAN2	3097
FBXL20	3098
ZNF622	3099
NKX2-3	3100
TRAF6	3101
CBX7	3102
PPM1A	3103
OTUB1	3104
SCHIP1	3105
NRG2	3106
NCAPD2	3107
ANKRD13C	3108
TAZ	3109
TSG101	3110
HIST1H2AE	3111
OSBP	3112
ANP32A	3113
GNA12	3114
RPLP0	3115
RSC1A1	3116
DGKH	3117
SULF1	3118
RASAL2	3119
RBM8A	3120
PLAG1	3121
RNGTT	3122
ZNF460	3123
SEMA5B	3124
STAU1	3125
USP21	3126
STX1A	3127
PSMD3	3128
CBWD2	3129
NDN	3130
MAPK8IP2	3131
CPNE4	3132
LSAMP	3133
CYTH2	3134
ST6GALNAC4	3135
INTS6	3136
PRX	3137
BAP1	3138
DOCK11	3139
FAM96B	3140
HOXA7	3141
CSNK2B	3142
LRRC8C	3143
RIPK2	3144
ZNF331	3145
MEST	3146
TP53I11	3147
GRM4	3148
NFIB	3149
TMEM9	3150
PRPF31	3151
FADS3	3152
PCDHA2	3153
P4HA1	3154
BTBD2	3155
HSD11B1L	3156
MRPL43	3157
ELAVL2	3158
HPCAL1	3159
LUC7L	3160
MPZ	3161
SLC4A5	3162
JAZF1	3163
SLC22A12	3164
ZFP57	3165
ADAM9	3166
GFPT2	3167
ZNF192	3168
LUC7L3	3169
MAGEB10	3170
RAB1B	3171
PLS3	3172
GCC1	3173
CDH20	3174
NUAK1	3175
GADD45G	3176
RBFOX2	3177
INF2	3178
IGDCC4	3179
ZBTB10	3180
GTF2H4	3181
HIST1H4K	3182
LASP1	3183
GMDS	3184
SOD1	3185
KLHL28	3186
YTHDC1	3187
USP46	3188
CDK1	3189
PIK3R5	3190
CA7	3191
RORA	3192
MTF1	3193
FGF12	3194
PHB	3195
SLITRK5	3196
SHC3	3197
SLC25A14	3198
TGFB1	3199
APH1A	3200
ZBTB43	3201
NPAS3	3202
ADAT3	3203
PLP1	3204
TRIM56	3205
PFKL	3206
EVPL	3207
UBE2S	3208
BCAS2	3209
SEPT2	3210
WNT4	3211
PSTPIP2	3212
THOC1	3213
ANKFY1	3214
ADH5	3215
RNF10	3216
NFYA	3217
SOX7	3218
SYT7	3219
PPM1L	3220
NIPSNAP1	3221
CHUK	3222
ARHGDIA	3223
PGS1	3224
PIK3R4	3225
MAG	3226
SMARCE1	3227
HSP90B1	3228
ZNF830	3229
NHLRC1	3230
TBC1D24	3231
WNT5B	3232
SETD5	3233
CABP7	3234
